symbol,quote_symbol,name,country,is_bist,is_nasdaq,is_sp500,is_tefas,universe_tags
BELFB,BELFB,Bel Fuse Inc. - Class B Common Stock,US,False,True,False,False,NASDAQ
BEN,BEN,Franklin Resources,US,False,False,True,False,SP500
BENF,BENF,Beneficient - Class A Common Stock,US,False,True,False,False,NASDAQ
BETR,BETR,Better Home & Finance Holding Company - Class A Common Stock,US,False,True,False,False,NASDAQ
BF.B,BF-B,Brown–Forman,US,False,False,True,False,SP500
BFC,BFC,Bank First Corporation - Common Stock,US,False,True,False,False,NASDAQ
BFRG,BFRG,"Bullfrog AI Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BFRI,BFRI,Biofrontera Inc. - Common Stock,US,False,True,False,False,NASDAQ
BFST,BFST,"Business First Bancshares, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BG,BG,Bunge Global,US,False,False,True,False,SP500
BGC,BGC,"BGC Group, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BGIN,BGIN,Bgin Blockchain Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BGL,BGL,Blue Gold Limited - Class A ordinary shares,US,False,True,False,False,NASDAQ
BGLC,BGLC,BioNexus Gene Lab Corp - Common stock,US,False,True,False,False,NASDAQ
BGM,BGM,BGM Group Ltd. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BGMS,BGMS,"Bio Green Med Solution, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BHF,BHF,"Brighthouse Financial, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BHRB,BHRB,Burke & Herbert Financial Services Corp. - Common Stock,US,False,True,False,False,NASDAQ
BHST,BHST,BioHarvest Sciences Inc. - Common Stock,US,False,True,False,False,NASDAQ
BIAF,BIAF,"bioAffinity Technologies, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BIDU,BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",US,False,True,False,False,NASDAQ
BIIB,BIIB,Biogen Inc. - Common Stock,US,False,True,True,False,NASDAQ;SP500
BILI,BILI,Bilibili Inc. - American Depositary Shares,US,False,True,False,False,NASDAQ
BIOA,BIOA,"BioAge Labs, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BIOX,BIOX,Bioceres Crop Solutions Corp. - Ordinary Shares,US,False,True,False,False,NASDAQ
BIRD,BIRD,"Allbirds, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BIVI,BIVI,BioVie Inc. - Common stock,US,False,True,False,False,NASDAQ
BIXI,BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BIYA,BIYA,Baiya International Group Inc. - Ordinary Shares,US,False,True,False,False,NASDAQ
BJDX,BJDX,"Bluejay Diagnostics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BJRI,BJRI,"BJ's Restaurants, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BK,BK,BNY Mellon,US,False,False,True,False,SP500
BKHA,BKHA,Black Hawk Acquisition Corporation - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BKNG,BKNG,Booking Holdings Inc. - Common Stock,US,False,True,True,False,NASDAQ;SP500
BKR,BKR,Baker Hughes Company - Common Stock,US,False,True,True,False,NASDAQ;SP500
BKYI,BKYI,"BIO-key International, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BL,BL,"BlackLine, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BLBD,BLBD,Blue Bird Corporation - Common Stock,US,False,True,False,False,NASDAQ
BLDP,BLDP,"Ballard Power Systems, Inc. - Common Shares",US,False,True,False,False,NASDAQ
BLDR,BLDR,Builders FirstSource,US,False,False,True,False,SP500
BLFS,BLFS,"BioLife Solutions, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BLIN,BLIN,"Bridgeline Digital, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BLIV,BLIV,BeLive Holdings - ordinary shares,US,False,True,False,False,NASDAQ
BLK,BLK,BlackRock,US,False,False,True,False,SP500
BLKB,BLKB,"Blackbaud, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BLLN,BLLN,"BillionToOne, Inc. - Class A common stock",US,False,True,False,False,NASDAQ
BLMN,BLMN,"Bloomin' Brands, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BLNE,BLNE,"Beeline Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BLNK,BLNK,Blink Charging Co. - Common Stock,US,False,True,False,False,NASDAQ
BLRK,BLRK,Bluerock Acquisition Corp. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BLRX,BLRX,BioLineRx Ltd. - American Depositary Shares,US,False,True,False,False,NASDAQ
BLTE,BLTE,"Belite Bio, Inc - American Depositary Shares",US,False,True,False,False,NASDAQ
BLUW,BLUW,Blue Water Acquisition Corp. III - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BLZE,BLZE,"Backblaze, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BLZR,BLZR,Trailblazer Acquisition Corp. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BMBL,BMBL,Bumble Inc. - common stock,US,False,True,False,False,NASDAQ
BMEA,BMEA,"Biomea Fusion, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BMGL,BMGL,Basel Medical Group Ltd - ordinary shares,US,False,True,False,False,NASDAQ
BMHL,BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,US,False,True,False,False,NASDAQ
BMM,BMM,Blue Moon Metals Inc. - Common Shares,US,False,True,False,False,NASDAQ
BMR,BMR,Beamr Imaging Ltd. - Ordinary Share,US,False,True,False,False,NASDAQ
BMRA,BMRA,"Biomerica, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BMRC,BMRC,Bank of Marin Bancorp - Common Stock,US,False,True,False,False,NASDAQ
BMRN,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,US,False,True,False,False,NASDAQ
BMY,BMY,Bristol Myers Squibb,US,False,False,True,False,SP500
BNAI,BNAI,Brand Engagement Network Inc. - Common Stock,US,False,True,False,False,NASDAQ
BNBX,BNBX,BNB Plus Corp. - Common Stock,US,False,True,False,False,NASDAQ
BNC,BNC,CEA Industries Inc. - Common Stock,US,False,True,False,False,NASDAQ
BNGO,BNGO,"Bionano Genomics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BNKK,BNKK,"Bonk, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BNR,BNR,Burning Rock Biotech Limited - American Depositary Shares,US,False,True,False,False,NASDAQ
BNRG,BNRG,Brenmiller Energy Ltd - Ordinary Shares,US,False,True,False,False,NASDAQ
BNTC,BNTC,Benitec Biopharma Inc. - Common Stock,US,False,True,False,False,NASDAQ
BNTX,BNTX,BioNTech SE - American Depositary Shares,US,False,True,False,False,NASDAQ
BNZI,BNZI,"Banzai International, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BODI,BODI,"The Beachbody Company, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BOF,BOF,BranchOut Food Inc. - Common Stock,US,False,True,False,False,NASDAQ
BOKF,BOKF,BOK Financial Corporation - Common Stock,US,False,True,False,False,NASDAQ
BOLD,BOLD,"Boundless Bio, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BOLT,BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BON,BON,Bon Natural Life Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BOOM,BOOM,DMC Global Inc. - Common Stock,US,False,True,False,False,NASDAQ
BOSC,BOSC,B.O.S. Better Online Solutions - Ordinary Shares,US,False,True,False,False,NASDAQ
BOTJ,BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BOXL,BOXL,Boxlight Corporation - Class A Common Stock,US,False,True,False,False,NASDAQ
BPAC,BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BPOP,BPOP,"Popular, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BPRN,BPRN,"Princeton Bancorp, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BR,BR,Broadridge Financial Solutions,US,False,False,True,False,SP500
BRAG,BRAG,Bragg Gaming Group Inc. - Common Shares,US,False,True,False,False,NASDAQ
BRAI,BRAI,Braiin Limited - Common Stock,US,False,True,False,False,NASDAQ
BRBI,BRBI,BRBI BR Partners S.A. - ADSs,US,False,True,False,False,NASDAQ
BRCB,BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BRFH,BRFH,Barfresh Food Group Inc. - Common Stock,US,False,True,False,False,NASDAQ
BRID,BRID,Bridgford Foods Corporation - Common Stock,US,False,True,False,False,NASDAQ
BRK.B,BRK-B,Berkshire Hathaway,US,False,False,True,False,SP500
BRKR,BRKR,Bruker Corporation - Common Stock,US,False,True,False,False,NASDAQ
BRLS,BRLS,Borealis Foods Inc. - Class A Common Shares,US,False,True,False,False,NASDAQ
BRLT,BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BRNS,BRNS,Barinthus Biotherapeutics plc - American Depositary Shares,US,False,True,False,False,NASDAQ
BRO,BRO,Brown & Brown,US,False,False,True,False,SP500
BRR,BRR,"ProCap Financial, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BRTX,BRTX,"BioRestorative Therapies, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BRZE,BRZE,"Braze, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BSAA,BSAA,BEST SPAC I Acquisition Corp. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BSBK,BSBK,Bogota Financial Corp. - Common Stock,US,False,True,False,False,NASDAQ
BSET,BSET,"Bassett Furniture Industries, Incorporated - Common Stock",US,False,True,False,False,NASDAQ
BSRR,BSRR,Sierra Bancorp - Common Stock,US,False,True,False,False,NASDAQ
BSVN,BSVN,Bank7 Corp. - Common stock,US,False,True,False,False,NASDAQ
BSX,BSX,Boston Scientific,US,False,False,True,False,SP500
BSY,BSY,"Bentley Systems, Incorporated - Class B Common Stock",US,False,True,False,False,NASDAQ
BTAI,BTAI,"BioXcel Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BTBD,BTBD,"BT Brands, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BTBT,BTBT,"Bit Digital, Inc. - Ordinary Share",US,False,True,False,False,NASDAQ
BTCS,BTCS,BTCS Inc. - Common Stock,US,False,True,False,False,NASDAQ
BTCT,BTCT,BTC Digital Ltd. - Ordinary Shares,US,False,True,False,False,NASDAQ
BTDR,BTDR,Bitdeer Technologies Group - Ordinary Shares,US,False,True,False,False,NASDAQ
BTM,BTM,Bitcoin Depot Inc. - Class A Common Stock,US,False,True,False,False,NASDAQ
BTMD,BTMD,Biote Corp. - Class A common stock,US,False,True,False,False,NASDAQ
BTOC,BTOC,Armlogi Holding Corp. - common stock,US,False,True,False,False,NASDAQ
BTOG,BTOG,Bit Origin Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BTQ,BTQ,BTQ Technologies Corp. - Common Stock,US,False,True,False,False,NASDAQ
BTTC,BTTC,Black Titan Corp - Ordinary Shares,US,False,True,False,False,NASDAQ
BULL,BULL,Webull Corporation - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
BUSE,BUSE,First Busey Corporation - Common Stock,US,False,True,False,False,NASDAQ
BUUU,BUUU,BUUU Group Limited - Class A Ordinary Share,US,False,True,False,False,NASDAQ
BVC,BVC,BitVentures Limited - Ordinary Share,US,False,True,False,False,NASDAQ
BVFL,BVFL,"BV Financial, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BVS,BVS,Bioventus Inc. - Class A Common Stock,US,False,True,False,False,NASDAQ
BWAY,BWAY,BrainsWay Ltd. - American Depositary Shares,US,False,True,False,False,NASDAQ
BWB,BWB,"Bridgewater Bancshares, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BWEN,BWEN,"Broadwind, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BWFG,BWFG,"Bankwell Financial Group, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BWIN,BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BWMN,BWMN,Bowman Consulting Group Ltd. - Common Stock,US,False,True,False,False,NASDAQ
BX,BX,Blackstone Inc.,US,False,False,True,False,SP500
BXP,BXP,"BXP, Inc.",US,False,False,True,False,SP500
BYAH,BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",US,False,True,False,False,NASDAQ
BYFC,BYFC,Broadway Financial Corporation - Class A Common Stock,US,False,True,False,False,NASDAQ
BYND,BYND,"Beyond Meat, Inc. - Common stock",US,False,True,False,False,NASDAQ
BYRN,BYRN,"Byrna Technologies, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BYSI,BYSI,"BeyondSpring, Inc. - Ordinary Shares",US,False,True,False,False,NASDAQ
BZAI,BZAI,"Blaize Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
BZFD,BZFD,"BuzzFeed, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
BZUN,BZUN,Baozun Inc. - American Depositary Shares,US,False,True,False,False,NASDAQ
C,C,Citigroup,US,False,False,True,False,SP500
CAAS,CAAS,"China Automotive Systems, Inc. - Ordinary Share",US,False,True,False,False,NASDAQ
CABA,CABA,"Cabaletta Bio, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CABR,CABR,"Caring Brands, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CAC,CAC,Camden National Corporation - Common Stock,US,False,True,False,False,NASDAQ
CACC,CACC,Credit Acceptance Corporation - Common Stock,US,False,True,False,False,NASDAQ
CADL,CADL,"Candel Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CAEP,CAEP,"Cantor Equity Partners III, Inc. - Class A Ordinary Shares",US,False,True,False,False,NASDAQ
CAG,CAG,Conagra Brands,US,False,False,True,False,SP500
CAH,CAH,Cardinal Health,US,False,False,True,False,SP500
CAI,CAI,"Caris Life Sciences, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CAKE,CAKE,The Cheesecake Factory Incorporated - Common Stock,US,False,True,False,False,NASDAQ
CALC,CALC,"CalciMedica, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CALM,CALM,"Cal-Maine Foods, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CAMP,CAMP,CAMP4 Therapeutics Corporation - Common Stock,US,False,True,False,False,NASDAQ
CAMT,CAMT,Camtek Ltd. - Ordinary Shares,US,False,True,False,False,NASDAQ
CAN,CAN,Canaan Inc. - American Depositary Shares,US,False,True,False,False,NASDAQ
CAPN,CAPN,Cayson Acquisition Corp - Ordinary Shares,US,False,True,False,False,NASDAQ
CAPR,CAPR,"Capricor Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CAPS,CAPS,Capstone Holding Corp. - Common Stock,US,False,True,False,False,NASDAQ
CAQ,CAQ,Cambridge Acquisition Corp. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
CAR,CAR,"Avis Budget Group, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CARE,CARE,"Carter Bankshares, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CARG,CARG,"CarGurus, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
CARL,CARL,"Carlsmed, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CARR,CARR,Carrier Global,US,False,False,True,False,SP500
CART,CART,Maplebear Inc. - Common Stock,US,False,True,False,False,NASDAQ
CASH,CASH,"Pathward Financial, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CASS,CASS,"Cass Information Systems, Inc - Common Stock",US,False,True,False,False,NASDAQ
CAST,CAST,"FreeCast, Inc. - Class A common stock",US,False,True,False,False,NASDAQ
CASY,CASY,"Caseys General Stores, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
CAT,CAT,Caterpillar Inc.,US,False,False,True,False,SP500
CATY,CATY,Cathay General Bancorp - Common Stock,US,False,True,False,False,NASDAQ
CB,CB,Chubb Limited,US,False,False,True,False,SP500
CBAT,CBAT,"CBAK Energy Technology, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBC,CBC,"Central Bancompany, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
CBFV,CBFV,"CB Financial Services, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBIO,CBIO,"Crescent Biopharma, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBK,CBK,"Commercial Bancgroup, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBLL,CBLL,"CeriBell, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBNK,CBNK,"Capital Bancorp, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBOE,CBOE,Cboe Global Markets,US,False,False,True,False,SP500
CBRE,CBRE,CBRE Group,US,False,False,True,False,SP500
CBRL,CBRL,"Cracker Barrel Old Country Store, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBSH,CBSH,"Commerce Bancshares, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CBUS,CBUS,"Cibus, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
CCAP,CCAP,"Crescent Capital BDC, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CCB,CCB,Coastal Financial Corporation - Common Stock,US,False,True,False,False,NASDAQ
CCBG,CCBG,Capital City Bank Group - Common Stock,US,False,True,False,False,NASDAQ
CCC,CCC,CCC Intelligent Solutions Holdings Inc. - Common Stock,US,False,True,False,False,NASDAQ
CCCC,CCCC,"C4 Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CCEC,CCEC,Capital Clean Energy Carriers Corp. - Common Share,US,False,True,False,False,NASDAQ
CCEP,CCEP,Coca-Cola Europacific Partners plc - Ordinary Shares,US,False,True,False,False,NASDAQ
CCG,CCG,Cheche Group Inc. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
CCHH,CCHH,CCH Holdings Ltd - Ordinary Shares,US,False,True,False,False,NASDAQ
CCI,CCI,Crown Castle,US,False,False,True,False,SP500
CCII,CCII,Cohen Circle Acquisition Corp. II - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
CCIX,CCIX,Churchill Capital Corp IX - Ordinary Shares,US,False,True,False,False,NASDAQ
CCL,CCL,Carnival,US,False,False,True,False,SP500
CCLD,CCLD,"CareCloud, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CCNE,CCNE,CNB Financial Corporation - Common Stock,US,False,True,False,False,NASDAQ
CCOI,CCOI,"Cogent Communications Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CCRN,CCRN,"Cross Country Healthcare, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CCSI,CCSI,"Consensus Cloud Solutions, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CCTG,CCTG,CCSC Technology International Holdings Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
CCXI,CCXI,Churchill Capital Corp XI - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
CD,CD,Chaince Digital Holdings Inc. - American Ordinary Shares,US,False,True,False,False,NASDAQ
CDIO,CDIO,Cardio Diagnostics Holdings Inc. - Common stock,US,False,True,False,False,NASDAQ
CDLX,CDLX,"Cardlytics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CDNA,CDNA,"CareDx, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CDNL,CDNL,Cardinal Infrastructure Group Inc. - Class A Common Stock,US,False,True,False,False,NASDAQ
CDNS,CDNS,"Cadence Design Systems, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
CDRO,CDRO,"Codere Online Luxembourg, S.A. - Ordinary Shares",US,False,True,False,False,NASDAQ
CDT,CDT,CDT Equity Inc. - Common Stock,US,False,True,False,False,NASDAQ
CDTG,CDTG,CDT Environmental Technology Investment Holdings Limited - ordinary shares,US,False,True,False,False,NASDAQ
CDW,CDW,CDW Corporation - Common Stock,US,False,True,True,False,NASDAQ;SP500
CDXS,CDXS,"Codexis, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CDZI,CDZI,"Cadiz, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CECO,CECO,CECO Environmental Corp. - Common Stock,US,False,True,False,False,NASDAQ
CEG,CEG,Constellation Energy Corporation - Common Stock When-Issued,US,False,True,True,False,NASDAQ;SP500
CELC,CELC,Celcuity Inc. - Common Stock,US,False,True,False,False,NASDAQ
CELH,CELH,"Celsius Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CELU,CELU,Celularity Inc. - Class A Common Stock,US,False,True,False,False,NASDAQ
CELZ,CELZ,"Creative Medical Technology Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CENN,CENN,Cenntro Inc. - Common Stock,US,False,True,False,False,NASDAQ
CENT,CENT,Central Garden & Pet Company - Common Stock,US,False,True,False,False,NASDAQ
CENTA,CENTA,Central Garden & Pet Company - Class A Common Stock Nonvoting,US,False,True,False,False,NASDAQ
CENX,CENX,Century Aluminum Company - Common Stock,US,False,True,False,False,NASDAQ
CEPF,CEPF,"Cantor Equity Partners IV, Inc. - Class A Ordinary Shares",US,False,True,False,False,NASDAQ
CEPO,CEPO,"Cantor Equity Partners I, Inc. - Class A Ordinary Shares",US,False,True,False,False,NASDAQ
CEPS,CEPS,"Cantor Equity Partners VI, Inc. - Class A Ordinary Shares",US,False,True,False,False,NASDAQ
CEPT,CEPT,"Cantor Equity Partners II, Inc. - Class A ordinary share",US,False,True,False,False,NASDAQ
CEPV,CEPV,"Cantor Equity Partners V, Inc. - Class A Ordinary Shares",US,False,True,False,False,NASDAQ
CERS,CERS,Cerus Corporation - Common Stock,US,False,True,False,False,NASDAQ
CERT,CERT,"Certara, Inc. - Common Stock",US,False,True,False,False,NASDAQ
CETX,CETX,Cemtrex Inc. - Common Stock,US,False,True,False,False,NASDAQ
